Release_Year,Budget,Box_Office,Runtime,IMDB_Rating,Critic_Reviews,Audience_Reviews,Hit_Or_Flop,Tomatometer,Genre_Comedy,Genre_Drama,Genre_Horror,Genre_Romance,Genre_Sci-Fi,Genre_Thriller,Language_French,Language_German,Language_Hindi,Language_Japanese,Language_Mandarin,Language_Spanish,Release_Month_Aug,Release_Month_Dec,Release_Month_Feb,Release_Month_Jan,Release_Month_Jul,Release_Month_Jun,Release_Month_Mar,Release_Month_May,Release_Month_Nov,Release_Month_Oct,Release_Month_Sep
2017,12.596,347.73,98.0,3.4,1.1,9.7,1,78,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1990,278.676,15.449,171.0,9.07,6.7,8.2,0,72,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1999,146.912,12.562,146.0,1.93,7.2,1.2,0,98,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2014,27.744,48.775,91.0,9.08,1.8,2.8,1,15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2000,212.984,86.965,127.0,5.98,5.0,0.9,0,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,67.124,287.854,102.0,2.13,3.8,3.1,1,34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1996,232.655,881.61,80.0,8.67,2.9,7.5,0,70,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1996,227.848,392.274,150.0,3.72,4.7,2.0,1,64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2008,239.565,102.37,84.0,4.95,4.9,3.9,0,67,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,149.10649999999998,494.228,84.0,9.15,5.0,0.2,1,67,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2019,24.402,21.013,98.0,1.53,9.9,3.9,0,39,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2014,17.853,188.117,98.0,8.97,3.1,8.5,1,22,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016,198.339,67.598,128.0,7.86,7.3,0.6,0,45,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2000,90.686,18.038,98.0,3.08,6.6,6.4,0,76,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1998,265.327,772.88,171.0,6.56,5.9,4.2,0,99,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1991,195.439,395.594,95.0,5.04,9.8,2.4,1,61,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016,111.533,65.643,143.0,1.39,0.4,1.7,0,39,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1995,24.792,453.824,135.0,3.76,2.6,0.3,1,98,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1990,5.96,105.655,107.0,4.53,2.7,1.0,1,19,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,272.57,27.716,131.0,8.04,9.4,6.6,0,52,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2002,253.023,84.299,129.0,3.4,6.7,4.9,0,72,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022,77.641,17.626,134.0,7.51,2.7,3.0,0,91,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,173.379,431.883,166.0,8.26,9.9,5.8,1,70,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1998,127.671,262.4,116.0,1.25,0.1,9.1,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1994,71.007,464.551,81.0,1.99,2.8,3.0,1,30,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019,224.07,166.543,82.0,3.42,3.9,0.6,0,55,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1993,149.10649999999998,236.135,116.0,2.95,8.7,0.6,1,41,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1991,246.473,944.27,119.0,9.28,1.3,4.6,0,58,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2009,217.78,734.08,131.0,4.68,2.2,7.6,0,81,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2008,122.972,181.554,134.0,5.43,6.4,1.1,1,78,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2012,6.904,59.575,161.0,5.15,6.1,5.2,1,93,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1991,259.671,400.094,110.0,4.38,6.7,3.8,1,100,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,229.156,301.622,158.0,9.8,6.7,8.9,1,50,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2007,144.748,42.817,84.0,1.61,8.1,2.0,0,63,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,197.952,479.055,92.0,6.09,7.5,5.9,1,24,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2002,33.851,788.74,144.0,3.22,6.5,0.9,1,19,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,149.10649999999998,174.792,92.0,2.89,0.0,5.8,0,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021,59.937,114.649,167.0,6.35,7.8,8.6,1,55,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1994,28.136,232.035,153.0,1.45,4.4,1.2,1,94,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,104.125,434.737,145.0,9.6,1.9,4.2,1,77,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1998,86.052,19.282,138.0,1.3,5.4,8.0,0,19,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,125.597,43.952,131.0,4.44,9.5,9.7,0,72,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2002,128.057,1.199,109.0,8.5,0.9,1.2,0,26,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2008,288.025,22.489,142.0,3.39,2.3,0.5,0,31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1998,194.632,386.037,122.0,4.28,3.2,6.4,1,97,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2007,253.261,161.404,114.0,2.33,5.7,7.2,0,40,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2018,120.266,345.215,105.0,7.13,8.0,6.0,1,63,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1990,160.915,438.016,157.0,4.76,3.0,4.7,1,76,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2008,34.231,82.676,143.0,8.28,3.0,5.3,1,87,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1992,66.611,164.993,93.0,9.07,4.3,5.7,1,91,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015,295.424,248.037,134.0,6.46,9.2,8.4,0,75,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2008,214.323,250.932,92.0,9.4,5.2,1.2,1,72,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2020,159.818,21.402,106.0,4.14,3.7,7.1,0,85,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1991,239.453,245.765,131.0,6.65,0.0,2.6,1,46,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2004,120.329,355.369,131.0,8.26,0.9,0.5,1,90,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,110.14,288.365,143.0,2.04,2.2,4.4,1,30,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1996,195.236,403.557,157.0,3.48,8.3,0.2,1,51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1990,277.855,93.785,99.0,8.89,5.5,0.1,0,15,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2007,76.894,58.917,95.0,6.82,5.5,5.2,0,68,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2004,115.186,484.67,147.0,3.32,4.3,5.6,0,56,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,216.489,157.57999999999998,141.0,2.4,5.9,5.2,0,100,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2016,158.107,342.795,158.0,1.97,4.3,7.6,1,82,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1994,162.045,719.02,118.0,7.82,1.6,7.9,0,75,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2015,223.125,410.454,121.0,1.11,1.3,4.4,1,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1994,71.771,181.38,112.0,6.49,5.7,2.4,1,11,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1992,96.778,433.014,135.0,2.93,4.5,6.1,1,21,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006,282.173,247.477,139.0,9.01,6.5,0.9,0,69,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2010,88.02,454.241,131.0,2.13,0.7,2.8,1,60,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1998,86.733,124.339,124.0,6.97,2.9,5.4,1,43,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1991,69.429,44.79,131.0,1.89,9.6,7.6,0,42,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,15.947,43.912,81.0,9.72,7.4,3.5,1,95,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,260.19,19.99,106.0,9.67,9.4,7.9,0,86,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1999,244.694,495.761,103.0,5.41,1.4,9.1,1,86,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,267.998,82.364,86.0,4.35,2.1,3.1,0,71,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,76.53,385.435,131.0,7.72,4.6,1.2,1,78,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,214.453,183.607,165.0,9.0,5.5,9.0,0,61,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,149.10649999999998,343.093,154.0,4.62,7.9,6.7,1,96,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,149.10649999999998,106.082,122.0,8.79,7.7,7.7,0,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021,164.022,38.064,83.0,6.46,9.8,0.1,0,61,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2023,8.148,82.376,91.0,5.76,0.8,9.3,1,76,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1999,115.027,20.919,172.0,5.16,3.4,8.9,0,33,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1994,179.688,857.97,153.0,9.75,1.9,6.1,0,77,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,149.018,251.331,179.0,3.43,1.6,8.3,1,84,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1993,49.601,443.391,133.0,4.88,1.4,7.9,1,34,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1994,99.355,342.87,168.0,4.1,0.7,8.0,1,70,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1998,256.782,184.352,172.0,6.65,8.8,3.7,0,29,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1990,226.104,32.552,167.0,7.66,3.6,8.2,0,93,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2011,28.186,228.781,91.0,9.71,2.4,9.2,1,17,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1999,277.168,158.37,145.0,1.72,9.1,5.6,0,56,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,260.741,338.995,103.0,7.5,7.3,5.2,1,88,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1993,149.10649999999998,410.847,129.0,7.25,5.0,2.7,1,81,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,74.103,432.703,131.0,9.06,5.2,4.1,1,38,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,149.10649999999998,61.212,98.0,3.32,9.1,2.2,0,89,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2009,226.773,753.8599999999999,164.0,1.88,0.8,5.1,0,14,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,242.458,237.747,171.0,9.15,6.2,4.4,0,85,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,229.469,89.127,150.0,3.73,9.3,9.7,0,28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1997,192.258,40.167,143.0,3.75,6.0,1.9,0,27,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2009,123.546,33.877,119.0,3.42,9.5,6.2,0,87,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1998,145.292,184.097,131.0,4.41,6.3,9.8,1,19,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,19.581,420.241,136.0,8.95,0.3,5.2,1,26,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2011,81.296,293.429,131.0,7.37,3.9,7.7,1,83,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2023,114.676,240.447,112.0,7.72,2.0,5.9,1,41,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,234.069,308.099,178.0,5.44,6.3,5.2,1,79,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,151.291,200.686,131.0,1.33,4.5,5.2,1,55,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2020,76.961,389.793,176.0,8.51,8.5,6.4,1,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2015,13.476,410.189,114.0,4.42,4.5,6.4,1,73,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1990,181.952,238.86,172.0,8.1,6.0,5.6,1,52,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,213.379,121.747,99.0,7.26,6.0,5.2,0,8,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1998,236.252,72.934,95.0,3.39,10.0,8.1,0,39,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,57.765,476.439,108.0,4.74,8.7,1.4,1,16,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2005,201.375,220.802,82.0,6.53,3.5,9.5,1,7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2010,265.618,239.684,106.0,3.73,7.1,1.2,0,17,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2014,274.502,166.058,165.0,4.98,4.5,6.0,0,31,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2003,197.51,15.399,125.0,5.37,2.4,0.5,0,47,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1998,149.10649999999998,238.114,124.0,1.18,1.1,9.3,1,81,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1996,228.182,39.101,134.0,6.35,8.8,7.1,0,28,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1995,196.487,180.42,117.0,5.65,2.4,5.2,0,37,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,97.612,329.391,134.0,2.03,8.9,8.2,1,72,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,171.442,108.184,131.0,6.88,8.5,0.6,0,67,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1999,227.826,32.012,128.0,7.57,3.3,2.2,0,50,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2007,239.322,200.286,119.0,3.16,0.6,3.6,0,53,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,61.694,39.653,131.0,7.72,0.6,9.1,0,29,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1997,112.575,364.074,178.0,2.69,0.6,5.2,1,8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1997,149.10649999999998,420.74,84.0,3.82,3.5,7.4,0,30,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2019,115.725,411.446,131.0,7.58,9.0,6.6,1,85,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1992,147.687,61.518,120.0,1.67,4.9,5.4,0,28,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1990,149.10649999999998,229.961,90.0,5.58,3.6,7.5,1,49,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2000,49.664,316.251,83.0,5.2,9.3,7.3,1,97,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2009,251.856,232.805,142.0,2.36,7.9,0.2,0,41,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1991,128.647,172.45999999999998,166.0,6.92,7.8,1.7,0,11,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2008,139.076,346.86,145.0,5.86,9.2,5.6,1,53,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2002,67.393,472.346,169.0,8.3,9.1,1.8,1,86,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2002,82.204,677.7800000000001,95.0,9.01,4.3,5.2,0,17,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019,132.612,310.713,171.0,8.02,9.9,9.6,1,77,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1993,189.245,116.779,116.0,6.57,8.4,9.7,0,91,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2002,63.796,312.415,101.0,4.72,9.0,7.1,1,90,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018,149.10649999999998,221.792,86.0,1.8,7.6,3.8,0,12,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1996,241.351,205.038,153.0,3.11,7.3,5.9,0,85,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2020,47.66,537.46,146.0,5.48,5.8,4.9,1,87,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,112.468,5.614,126.0,2.89,5.8,9.6,0,13,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021,292.582,150.628,114.0,7.58,0.2,7.8,0,16,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1994,144.328,34.246,102.0,9.73,1.2,3.1,0,49,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2002,27.807,58.696,100.0,6.7,0.2,9.8,1,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2001,251.637,88.989,84.0,9.84,3.5,2.9,0,75,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2013,159.989,165.013,152.0,6.38,2.1,4.5,1,59,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2002,127.585,244.892,81.0,8.03,6.5,1.1,1,78,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,180.624,137.229,87.0,2.3,2.1,7.1,0,34,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1995,187.87,104.985,103.0,3.64,1.7,0.4,0,49,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2001,252.615,596.4200000000001,95.0,7.38,9.5,2.9,0,54,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1990,54.667,335.183,131.0,5.25,7.6,0.5,1,29,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2012,184.185,403.422,139.0,8.89,9.0,6.7,1,77,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1996,211.89,269.117,173.0,8.88,0.1,8.3,1,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1996,232.468,420.795,108.0,9.3,6.6,1.1,1,56,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1992,183.303,39.927,91.0,5.09,5.2,4.9,0,46,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2020,52.775,430.153,106.0,3.21,6.2,4.5,1,66,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1990,208.941,322.389,116.0,8.46,7.1,8.5,1,41,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1991,30.985,31.175,94.0,5.97,4.9,4.1,1,65,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2008,82.226,238.672,143.0,4.53,2.6,3.8,1,41,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1996,57.586,212.058,109.0,7.54,0.3,6.0,1,100,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1999,8.261,211.209,159.0,6.41,9.5,7.4,1,71,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2004,191.615,104.453,95.0,7.71,10.0,6.6,0,21,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,47.911,197.172,130.0,7.99,3.5,6.7,1,85,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2021,186.556,242.702,88.0,4.4,6.8,5.2,1,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1998,45.293,373.272,100.0,4.41,7.1,1.9,1,80,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2002,282.712,465.113,152.0,5.64,5.0,5.8,1,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,187.416,471.96,113.0,4.99,7.3,3.2,0,83,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018,143.042,87.194,101.0,2.85,9.9,7.0,0,46,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1993,248.15,393.473,151.0,8.6,2.0,8.6,1,89,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2001,50.918,492.565,153.0,5.18,7.7,3.7,1,98,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1999,136.557,176.07,130.0,9.6,8.5,2.2,1,32,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2005,19.674,170.208,94.0,8.23,1.9,8.6,1,83,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2003,248.142,192.305,131.0,5.31,6.5,1.8,0,87,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021,204.874,142.113,121.0,2.53,7.2,8.1,0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020,141.707,257.18,168.0,2.31,4.8,9.6,0,61,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2019,295.042,275.05,165.0,8.89,8.1,10.0,0,43,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,214.605,498.546,180.0,8.15,0.3,2.2,1,83,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1995,165.902,382.234,103.0,1.3,5.9,8.5,1,81,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
